RID,,Rxn description,Formula,LB,UB,subSystem,Gene Rule,Bibliomic - Intracellular,Biblomic - Exchange,Proteomic,OMIM disease,Drug target,Confidence Score,Reference ID,,,,,,,,,,,,,,,,,,,,,,,,,,
402,HCO3_CLt,bicarbonate transport (Cl-/HCO3- exchange),cl[c] + hco3[e]  <=> hco3[c] + cl[e] ,-1000,1000,"Transport, Extracellular",6521 or 6522,1,0,1,1,0,5,174,2,21,22,,,,,,,,,,,,,,,,,,,,,,,1
403,HCO3_NAt,bicarbonate transport (Na/HCO3 cotransport),na1[e] + hco3[e]  <=> na1[c] + hco3[c] ,-1000,1000,"Transport, Extracellular",9497,1,0,0,0,0,5,174,,,,,,,,,,,,,,,,,,,,,,,,,,1
404,HEX1,hexokinase (D-glucose:ATP),atp[c] + glc_D[c]  -> h[c] + adp[c] + g6p[c] ,0,1000,Glycolysis/Gluconeogenesis,3098 or 3099 or 3101,1,0,1,1,0,5,67,103,119,120,142,143,144,23,24,0,3,21,8,,,,,,,,,,,,,,1
405,HEX7,hexokinase (D-fructose:ATP),atp[c] + fru[c]  -> f6p[c] + h[c] + adp[c] ,0,1000,Fructose and Mannose Metabolism,3098 or 3099 or 3101,0,0,1,1,0,4,23,24,0,3,21,8,,,,,,,,,,,,,,,,,,,,,1
406,HGNTOR,"Homogentisate:oxygen 1,2-oxidoreductase (decyclizing)",o2[c] + hgentis[c]  -> h[c] + 4mlacac[c] ,0,1000,Tyrosine metabolism,3081,0,0,1,1,0,4,3,22,,,,,,,,,,,,,,,,,,,,,,,,,1
407,HIBDm,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",3hmp[m] + nad[m]  <=> nadh[m] + h[m] + 2mop[m] ,-1000,1000,"Valine, Leucine, and Isoleucine Metabolism",11112,0,0,1,0,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,1
408,HISDC,histidine decarboxylase,h[c] + his_L[c]  -> hista[c] + co2[c] ,0,1000,Histidine Metabolism,3067 or 1644,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
409,HISTAVESSEC,Histamine secretion via secretory vesicle (ATP driven),2 h2o[c] + 2 atp[c] + 3 hista[c]  -> 2 pi[c] + 2 h[c] + 2 adp[c] + 3 hista[e] ,0,1000,"Transport, Extracellular",6571,0,0,1,0,1,4,32,21,,,,,,,,,,,,,,,,,,,,,,,,,1
410,HISt4,L-histidine transport in via sodium symport,na1[e] + his_L[e]  -> na1[c] + his_L[c] ,0,1000,"Transport, Extracellular",11254 or 54407,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
411,HIStiDF,L-histidine transport via diffusion (extracellular to cytosol),his_L[e]  -> his_L[c] ,0,1000,"Transport, Extracellular",55089,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
412,HMBS,hydroxymethylbilane synthase,h2o[c] + 4 ppbng[c]  -> 4 nh4[c] + hmbil[c] ,0,1000,Heme Biosynthesis,3145,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
413,HMGLm,hydroxymethylglutaryl-CoA lyase,hmgcoa[m]  -> acac[m] + accoa[m] ,0,1000,Cholesterol Metabolism,3155,0,0,1,1,0,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1
414,HOXG,Heme oxygenase 1,3 o2[c] + 5 h[c] + pheme[c] + 3 nadph[c]  -> biliverd[c] + 3 h2o[c] + 3 nadp[c] + fe2[c] + co[c] ,0,1000,Heme Degradation,3162 or 3163,1,0,1,1,0,5,185,166,16,,,,,,,,,,,,,,,,,,,,,,,,1
415,HPACtr,hydroxyphenylacetate transport via diffusion,4hphac[c]  <=> 4hphac[e] ,-1000,1000,"Transport, Extracellular",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
416,HPETOX,12-HPET oxidoreductase,12HPET[c] + 2 gthrd[c]  <=> h2o[c] + 12harachd[c] + gthox[c] ,-1000,1000,ROS Detoxification,,1,0,0,0,0,5,33,35,37,274,275,276,277,278,279,280,281,282,283,,,,,,,,,,,,,,1
417,HXPRT,hypoxanthine phosphoribosyltransferase (Hypoxanthine),hxan[c] + prpp[c]  -> ppi[c] + imp[c] ,0,1000,Salvage Pathway,3251,1,0,1,1,1,5,106,146,167,168,0,24,1,3,,,,,,,,,,,,,,,,,,,1
418,HYXNt,Hypoxanthine transport,hxan[e]  <=> hxan[c] ,-1000,1000,"Transport, Extracellular",3177,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1
419,Htr,"H transporter, endoplasmic reticulum",h[c]  <=> h[r] ,-1000,1000,"Transport, Endoplasmic Reticular",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
420,Htx,"H transporter, peroxisome",h[c]  <=> h[x] ,-1000,1000,"Transport, Peroxisomal",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
421,ICDHxm,Isocitrate dehydrogenase (NAD+),nad[m] + icit[m]  <=> nadh[m] + co2[m] + akg[m] ,-1000,1000,Citric Acid Cycle,3419 and 3420 and 3421,0,0,1,1,0,4,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,1
422,ICDHy,isocitrate dehydrogenase (NADP),nadp[c] + icit[c]  -> co2[c] + akg[c] + nadph[c] ,0,1000,Citric Acid Cycle,3417,1,0,1,1,0,5,43,117,24,0,1,3,8,,,,,,,,,,,,,,,,,,,,1
423,ICDHyrm,Isocitrate dehydrogenase (NADP+),nadp[m] + icit[m]  <=> co2[m] + akg[m] + nadph[m] ,-1000,1000,Citric Acid Cycle,3418,0,0,1,1,0,4,23,24,21,18,29,0,2,1,3,8,,,,,,,,,,,,,,,,,1
424,ILETA,isoleucine transaminase,ile_L[c] + akg[c]  <=> 3mop[c] + glu_L[c] ,-1000,1000,"Valine, Leucine, and Isoleucine Metabolism",586,0,0,1,1,0,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,1
425,ILEt4,L-isoleucine transport in via sodium symport,na1[e] + ile_L[e]  <=> na1[c] + ile_L[c] ,-1000,1000,"Transport, Extracellular",11254,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
426,ILEtec,L-isoleucine transport via diffusion (extracellular to cytosol),ile_L[e]  <=> ile_L[c] ,-1000,1000,"Transport, Extracellular",8501 or 124935,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
427,IMPC,IMP cyclohydrolase,h2o[c] + imp[c]  <=> fprica[c] ,-1000,1000,IMP Biosynthesis,471,0,0,1,1,1,4,0,24,3,,,,,,,,,,,,,,,,,,,,,,,,1
428,IMPD,IMP dehydrogenase,h2o[c] + nad[c] + imp[c]  -> xmp[c] + nadh[c] + h[c] ,0,1000,Nucleotides,3614 or 3615,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
429,INOSTO,inositol oxygenase,o2[c] + inost[c]  -> glcur[c] + h2o[c] + h[c] ,0,1000,Inositol Phosphate Metabolism,55586,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
430,INSTt4,inositol transport via sodium symport,na1[e] + inost[e]  <=> na1[c] + inost[c] ,-1000,1000,"Transport, Extracellular",6526,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
431,INSTt4_2,inositol transport via sodium symport,2 na1[e] + inost[e]  <=> 2 na1[c] + inost[c] ,-1000,1000,"Transport, Extracellular",115584,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
432,KAS8,"b-ketoacyl synthetase (palmitate, n-C16:0)",7 malcoa[c] + accoa[c] + 20 h[c] + 14 nadph[c]  -> 6 h2o[c] + 14 nadp[c] + 8 coa[c] + hdca[c] + 7 co2[c] ,0,1000,Fatty acid elongation,2194,0,0,1,0,1,4,24,2,21,16,8,3,,,,,,,,,,,,,,,,,,,,,1
433,KHK,ketohexokinase,atp[c] + fru[c]  -> f1p[c] + h[c] + adp[c] ,0,1000,Fructose and Mannose Metabolism,3795,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
434,L_LACt2r,L-lactate reversible transport via proton symport,lac_L[e] + h[e]  <=> lac_L[c] + h[c] ,-1000,1000,"Transport, Extracellular",9194 or 9123,0,0,1,0,0,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,1
435,LALDO2,D-Lactaldehyde:NADP+ 1-oxidoreductase,h[c] + mthgxl[c] + nadph[c]  -> lald_D[c] + nadp[c] ,0,1000,Pyruvate Metabolism,10327 or 8574 or 231,0,0,1,0,1,4,0,24,1,3,22,18,5,,,,,,,,,,,,,,,,,,,,1
436,LALDO2x,D-Lactaldehyde:NAD+ 1-oxidoreductase,nadh[c] + h[c] + mthgxl[c]  -> lald_D[c] + nad[c] ,0,1000,Pyruvate Metabolism,8574,0,0,1,0,0,4,0,24,1,3,22,18,5,,,,,,,,,,,,,,,,,,,,1
437,LCADi,lactaldehyde dehydrogenase,h2o[c] + lald_L[c] + nad[c]  -> nadh[c] + lac_L[c] + 2 h[c] ,0,1000,Pyruvate Metabolism,224 or 216 or 223,0,0,1,1,0,4,23,16,21,22,,,,,,,,,,,,,,,,,,,,,,,1
438,LCADi_D,lactaldehyde dehydrogenase,h2o[c] + lald_D[c] + nad[c]  -> nadh[c] + lac_D[c] + 2 h[c] ,0,1000,Pyruvate Metabolism,224 or 216 or 223,0,0,1,1,0,4,23,16,21,22,,,,,,,,,,,,,,,,,,,,,,,1
439,LDH_D,D-lactate dehydrogenase,nad[c] + lac_D[c]  <=> pyr[c] + nadh[c] + h[c] ,-1000,1000,Pyruvate Metabolism,197257,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
440,LDH_L,L-lactate dehydrogenase,nad[c] + lac_L[c]  <=> pyr[c] + nadh[c] + h[c] ,-1000,1000,Glycolysis/Gluconeogenesis,(3945 and 3939) or 3939 or 3945 or 3948 or 92483 or 55293 or 160287,1,0,1,1,0,5,86,87,88,89,90,91,102,253,254,255,256,257,258,24,11,19,21,22,29,0,2,1,3,5,,,1
441,LEUKTRA4tr,leukotriene intracellular transport,leuktrA4[c]  <=> leuktrA4[r] ,-1000,1000,"Transport, Endoplasmic Reticular",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
442,LEUKTRD4tr,leukotriene intracellular transport,leuktrD4[c]  <=> leuktrD4[r] ,-1000,1000,"Transport, Endoplasmic Reticular",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
443,LEUKTRF4t,leukotrieneF4 transmembrane (homo sapiens) transport,leuktrF4[e]  <=> leuktrF4[c] ,-1000,1000,"Transport, Extracellular",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
444,LEUt4,L-leucine transport in via sodium symport,na1[e] + leu_L[e]  <=> na1[c] + leu_L[c] ,-1000,1000,"Transport, Extracellular",6520 or 6541,0,0,1,0,0,4,20,21,22,,,,,,,,,,,,,,,,,,,,,,,,1
445,LGTHL,lactoylglutathione lyase,mthgxl[c] + gthrd[c]  -> lgt_S[c] ,0,1000,Pyruvate Metabolism,2739,1,0,1,0,1,5,73,114,0,7,1,24,,,,,,,,,,,,,,,,,,,,,1
446,LNLCCPT1,carnitine O-palmitoyltransferase,crn[c] + lnlccoa[c]  -> coa[c] + lnlccrn[c] ,0,1000,Carnitine shuttle,1374,0,0,1,1,1,4,0,23,21,,,,,,,,,,,,,,,,,,,,,,,,1
447,LNLCCPT2,carnitine transferase,coa[m] + lnlccrn[m]  -> crn[m] + lnlccoa[m] ,0,1000,Carnitine shuttle,1376,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
448,LNLCCRNt,transport into the mitochondria (carnitine),lnlccrn[c]  -> lnlccrn[m] ,0,1000,Carnitine shuttle,788,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
449,LNLCt,Linoleic acid (n-C18:2) transport in via diffusion,lnlc[e]  <=> lnlc[c] ,-1000,1000,"Transport, Extracellular",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
450,LSOProd,Lumped superoxide production,o2[m] + focytC[m]  -> o2s[m] + ficytC[m] ,0,1000,ROS Detoxification,,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
451,LTC4Sr,Leukotriene C4 synthase,leuktrA4[r] + gthrd[r]  -> leuktrC4[r] ,0,1000,Eicosanoid Metabolism,4056 or 4258 or 4259,1,0,1,1,0,5,227,24,21,22,,,,,,,,,,,,,,,,,,,,,,,1
452,LTD4DP,Leukotriene D4 dipeptidase,h2o[c] + leuktrD4[c]  <=> gly[c] + leuktrE4[c] ,-1000,1000,Eicosanoid Metabolism,,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
453,LTDCL,L-Tryptophan decarboxy-lyase,trp_L[c] + h[c]  -> co2[c] + trypta[c] ,0,1000,Tryptophan metabolism,1644,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
454,LYSt4,L-lysine transport in via sodium symport,na1[e] + lys_L[e]  -> na1[c] + lys_L[c] ,0,1000,"Transport, Extracellular",6584 or 11254,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
455,LYStiDF,L-lysine transport via diffusion (extracellular to cytosol),lys_L[e]  -> lys_L[c] ,0,1000,"Transport, Extracellular",6541,0,0,1,0,0,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,1
456,LYStm,Lysine mitochondrial transport via ornithine carrier,lys_L[c] + h[m]  <=> lys_L[m] + h[c] ,-1000,1000,"Transport, Mitochondrial",10166,0,0,1,1,0,4,24,21,,,,,,,,,,,,,,,,,,,,,,,,,1
457,MACACI,maleylacetoacetate isomerase,4mlacac[c]  -> 4fumacac[c] ,0,1000,Tyrosine metabolism,2954,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
458,MALSO3tm,"Malate:sulfite antiport, mitochondrial",mal_L[c] + so3[m]  <=> mal_L[m] + so3[c] ,-1000,1000,"Transport, Mitochondrial",1468,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
459,MALTSULtm,"Malate:thiosulfate antiport, mitochondrial",mal_L[c] + tsul[m]  <=> mal_L[m] + tsul[c] ,-1000,1000,"Transport, Mitochondrial",1468,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
460,MALtm,"malate transport, mitochondrial",mal_L[c] + pi[m]  <=> mal_L[m] + pi[c] ,-1000,1000,"Transport, Mitochondrial",1468,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
461,MCCCrm,"methylcrotonoyl-CoA carboxylase, mitochondrial",atp[m] + hco3[m] + 3mb2coa[m]  <=> 3mgcoa[m] + pi[m] + h[m] + adp[m] ,-1000,1000,"Valine, Leucine, and Isoleucine Metabolism",56922 and 64087,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
462,MCPST,3-mercaptopyruvate sulfurtransferase,cyan[c] + mercppyr[c]  -> pyr[c] + tcynt[c] + h[c] ,0,1000,Cysteine Metabolism,4357,0,0,1,0,0,4,24,1,3,21,,,,,,,,,,,,,,,,,,,,,,,1
463,MDH,malate dehydrogenase,mal_L[c] + nad[c]  <=> nadh[c] + oaa[c] + h[c] ,-1000,1000,Citric Acid Cycle,4190,0,0,1,0,0,4,24,2,,,,,,,,,,,,,,,,,,,,,,,,,1
464,MDHm,"malate dehydrogenase, mitochondrial",mal_L[m] + nad[m]  <=> nadh[m] + oaa[m] + h[m] ,-1000,1000,Citric Acid Cycle,4191,1,0,1,0,0,5,148,176,0,24,2,14,3,29,,,,,,,,,,,,,,,,,,,1
465,ME1m,"malic enzyme (NAD), mitochondrial",mal_L[m] + nad[m]  -> nadh[m] + pyr[m] + co2[m] ,0,1000,Pyruvate Metabolism,4200,0,0,1,1,0,4,24,14,18,31,0,2,3,8,,,,,,,,,,,,,,,,,,,1
466,ME2m,"malic enzyme (NADP), mitochondrial",mal_L[m] + nadp[m]  -> pyr[m] + co2[m] + nadph[m] ,0,1000,Pyruvate Metabolism,4200,0,0,1,1,0,4,24,14,18,31,0,2,3,8,,,,,,,,,,,,,,,,,,,1
467,METAT,methionine adenosyltransferase,h2o[c] + atp[c] + met_L[c]  -> amet[c] + ppi[c] + pi[c] ,0,1000,Methionine Metabolism,(27430 and 4144) or 4143,0,0,1,1,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,1
468,METLEUex,Methionine/Leucine exchange (Met in),leu_L[c] + met_L[e]  <=> leu_L[e] + met_L[c] ,-1000,1000,"Transport, Extracellular",6520 and 8140,0,0,1,0,0,4,20,21,22,,,,,,,,,,,,,,,,,,,,,,,,1
469,METt4,L-methionine transport in via sodium symport,na1[e] + met_L[e]  <=> na1[c] + met_L[c] ,-1000,1000,"Transport, Extracellular",6584 or 81539 or 11254 or 54407,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
470,METtec,L-methionine transport via diffusion (extracellular to cytosol),met_L[e]  <=> met_L[c] ,-1000,1000,"Transport, Extracellular",8501 or 124935,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
471,MGCHrm,"methylglutaconyl-CoA hydratase (reversible), mitochondrial",h2o[m] + 3mgcoa[m]  <=> hmgcoa[m] ,-1000,1000,"Valine, Leucine, and Isoleucine Metabolism",549,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
472,MGSA,methylglyoxal synthase,dhap[c]  -> pi[c] + mthgxl[c] ,0,1000,Pyruvate Metabolism,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
473,MGSA2,methyglyoxylate synthase 2 (from g3p),g3p[c]  -> pi[c] + mthgxl[c] ,0,1000,Pyruvate Metabolism,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
474,MI145PP,"inositol-1,4,5-trisphosphate 5-phosphatase",h2o[c] + mi145p[c]  -> pi[c] + mi14p[c] ,0,1000,Inositol Phosphate Metabolism,3632 or 3633 or 3635,0,0,1,0,0,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,1
475,MI14PP,"inositol-1,4-bisphosphate 1-phosphatase",h2o[c] + mi14p[c]  -> mi4p_D[c] + pi[c] ,0,1000,Inositol Phosphate Metabolism,3628,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
476,MI1PP,myo-inositol 1-phosphatase,mi1p_D[c] + h2o[c]  -> inost[c] + pi[c] ,0,1000,Inositol Phosphate Metabolism,3612,0,0,1,0,1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1
477,MI4PP,myo-inositol 4-phosphatase,h2o[c] + mi4p_D[c]  -> inost[c] + pi[c] ,0,1000,Inositol Phosphate Metabolism,3612,0,0,1,0,1,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,1
478,MMEm,methylmalonyl-CoA epimerase/racemase,mmcoa_R[m]  <=> mmcoa_S[m] ,-1000,1000,"Valine, Leucine, and Isoleucine Metabolism",84693,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
479,MMMm,methylmalonyl-CoA mutase,mmcoa_R[m]  <=> succoa[m] ,-1000,1000,"Valine, Leucine, and Isoleucine Metabolism",4594,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
480,MMSAD3m,"methylmalonate-semialdehyde dehydrogenase (malonic semialdehyde), mitochondrial",coa[m] + nad[m] + msa[m]  -> nadh[m] + accoa[m] + co2[m] ,0,1000,Propanoate Metabolism,4329,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
481,MMTSADm,"malonate-semialdehyde dehydrogenase (acetylating), mitochondrial",coa[m] + nad[m] + 2mop[m]  -> nadh[m] + mmcoa_R[m] + h[m] ,0,1000,"Valine, Leucine, and Isoleucine Metabolism",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
482,MTHFC,methenyltetrahydrofolate cyclohydrolase,h2o[c] + methf[c]  <=> 10fthf[c] + h[c] ,-1000,1000,Folate Metabolism,4522,0,0,1,1,0,4,0,18,3,24,,,,,,,,,,,,,,,,,,,,,,,1
483,MTHFCm,"methenyltetrahydrifikate cyclohydrolase, mitochondrial",h2o[m] + methf[m]  <=> 10fthf[m] + h[m] ,-1000,1000,Folate Metabolism,10797 or 25902,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
484,MTHFD,methylenetetrahydrofolate dehydrogenase (NADP),mlthf[c] + nadp[c]  <=> methf[c] + nadph[c] ,-1000,1000,Folate Metabolism,4522,0,0,1,1,0,4,0,18,3,24,,,,,,,,,,,,,,,,,,,,,,,1
485,MTHFD2m,"methylenetetrahydrofolate dehydrogenase (NAD), mitochondrial",nad[m] + mlthf[m]  <=> nadh[m] + methf[m] ,-1000,1000,Folate Metabolism,10797,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
486,MTHFDm,"methylenetetrahydrofolate dehydrogenase (NADP), mitochondrial",nadp[m] + mlthf[m]  <=> methf[m] + nadph[m] ,-1000,1000,Folate Metabolism,10797 or 25902,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
487,MTHFR3,"5,10-methylenetetrahydrofolatereductase (NADPH)",mlthf[c] + 2 h[c] + nadph[c]  -> nadp[c] + 5mthf[c] ,0,1000,Folate Metabolism,4524,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
488,NADH2_u10m,"NADH dehydrogenase, mitochondrial",nadh[m] + 5 h[m] + q10[m]  -> nad[m] + 4 h[c] + q10h2[m] ,0,1000,Oxidative Phosphorylation,51079 and 374291 and 55967 and 7991 and 4536 and 4537 and 4538 and 4539 and 4540 and 4541 and 4535 and 126328 and 4694 and 4695 and 4696 and 4697 and 4698 and 4700 and 4701 and 4702 and 4704 and 4705 and 4706 and 4707 and 4708 and 4709 and 4710 and 4711 and 4712 and 4713 and 4714 and 4715 and 4716 and 4717 and 4718 and 4719 and 4720 and 4722 and 4723 and 4724 and 4725 and 4726 and 4728 and 4729 and 4731,1,0,1,1,1,5,50,93,97,152,186,209,210,24,1,21,18,8,,,,,,,,,,,,,,,1
489,NADN,NAD nucleosidase,h2o[c] + nad[c]  -> adprib[c] + ncam[c] + h[c] ,0,1000,NAD Metabolism,,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
490,NADNe,"NAD nucleosidase,extracellular",h2o[e] + nad[e]  -> adprib[e] + ncam[e] + h[e] ,0,1000,NAD Metabolism,952,0,0,1,0,0,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,1
491,NADPHtru,"NADPH transporter, endoplasmic reticulum",nadph[c]  -> nadph[r] ,0,1000,"Transport, Endoplasmic Reticular",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
492,NADPtru,"NADP transporter, endoplasmic reticulum",nadp[r]  -> nadp[c] ,0,1000,"Transport, Endoplasmic Reticular",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
493,NDP3ex,"nucleoside-diphosphatase (GDP), extracellular",h2o[e] + gdp[e]  -> pi[e] + h[e] + gmp[e] ,0,1000,Nucleotides,124583,0,0,1,1,0,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,1
494,NDPK1,nucleoside-diphosphate kinase (ATP:GDP),gdp[c] + atp[c]  <=> gtp[c] + adp[c] ,-1000,1000,Nucleotides,(4831 and 4830) or 4832 or 10201 or 29922,1,0,1,1,0,5,83,85,10,24,16,21,29,2,1,3,8,,,,,,,,,,,,,,,,1
495,NDPK1m,"nucleoside-diphosphate kinase (ATP:GDP), mitochondrial",atp[m] + gdp[m]  <=> gtp[m] + adp[m] ,-1000,1000,Nucleotides,4833,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
496,NDPK2,nucleoside-diphosphate kinase (ATP:UDP),atp[c] + udp[c]  <=> utp[c] + adp[c] ,-1000,1000,Nucleotides,(4831 and 4830) or 4832 or 10201 or 29922,1,0,1,1,0,5,83,85,10,24,16,21,29,2,1,3,8,,,,,,,,,,,,,,,,1
497,NDPK3,nucleoside-diphosphate kinase (ATP:CDP),atp[c] + cdp[c]  <=> ctp[c] + adp[c] ,-1000,1000,Nucleotides,(4831 and 4830) or 4832 or 10201 or 29922,1,0,1,1,0,5,83,85,10,24,16,21,29,2,1,3,8,,,,,,,,,,,,,,,,1
498,NMNATr,nicotinamide-nucleotide adenylyltransferase,nmn[c] + atp[c] + h[c]  <=> ppi[c] + nad[c] ,-1000,1000,NAD Metabolism,23057 or 349565,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
499,NORANMT,noradrenaline N-methyltransferase,amet[c] + nrpphr[c]  -> h[c] + adrnl[c] + ahcys[c] ,0,1000,Tyrosine metabolism,5409,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
500,NOS1,Nitric Oxide Synthase (intermediate forming),o2[c] + h[c] + arg_L[c] + nadph[c]  -> h2o[c] + nwharg[c] + nadp[c] ,0,1000,Proline Metabolism,4843 or 4846,1,0,1,1,1,5,51,52,53,54,55,56,307,308,309,310,311,312,313,314,315,16,,,,,,,,,,,1
501,NOS2,Nitric Oxide Synthase (NO forming),2 o2[c] + 2 nwharg[c] + nadph[c]  -> 2 h2o[c] + nadp[c] + 2 no[c] + 2 citr_L[c] + h[c] ,0,1000,Proline Metabolism,4843 or 4846,1,0,1,1,1,5,51,52,53,54,55,56,307,308,309,310,311,312,313,314,315,16,,,,,,,,,,,1
502,NOt,NO transport (diffusion),no[e]  <=> no[c] ,-1000,1000,"Transport, Extracellular",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
503,NRPPHRSFt,norepinephrine sulfate transport (diffusion),nrpphrsf[c]  -> nrpphrsf[e] ,0,1000,"Transport, Extracellular",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
504,NRPPHRSULT,Norepinephrine Sulfotransferase,nrpphr[c] + paps[c]  -> pap[c] + nrpphrsf[c] + h[c] ,0,1000,Tyrosine metabolism,6818,1,0,0,0,0,5,164,165,,,,,,,,,,,,,,,,,,,,,,,,,1
505,NTD10,5-nucleotidase (XMP),h2o[c] + xmp[c]  -> xtsn[c] + pi[c] ,0,1000,Nucleotides,22978,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
506,NTD11,5-nucleotidase (IMP),h2o[c] + imp[c]  -> ins[c] + pi[c] ,0,1000,Purine Catabolism,93034 or 22978,1,0,0,0,1,5,106,,,,,,,,,,,,,,,,,,,,,,,,,,1
507,NTD2,5-nucleotidase (UMP),ump[c] + h2o[c]  -> uri[c] + pi[c] ,0,1000,Pyrimidine Catabolism,51251,0,0,1,1,0,4,24,3,21,22,,,,,,,,,,,,,,,,,,,,,,,1
508,NTD4,5-nucleotidase (CMP),cmp[c] + h2o[c]  -> pi[c] + cytd[c] ,0,1000,Pyrimidine Catabolism,51251,0,0,1,1,0,4,24,3,21,22,,,,,,,,,,,,,,,,,,,,,,,1
509,NTD7e,"5-nucleotidase (AMP), extracellular",h2o[e] + amp[e]  -> pi[e] + adn[e] ,0,1000,Nucleotides,4907,1,0,0,1,1,5,322,,,,,,,,,,,,,,,,,,,,,,,,,,1
